Postcode,Locality,State,Longitude,Latitude,SA3,SA3 Name,SA4,SA4 Name,Region
3177,DOVETON,VIC,145.23746200000002,-37.990984999999995,21202.0,Casey - North,212.0,Melbourne - South East,R1
3177,EUMEMMERRING,VIC,145.23746200000002,-37.990984999999995,21202.0,Casey - North,212.0,Melbourne - South East,R1
3178,ROWVILLE,VIC,145.24158899999998,-37.924431,21101.0,Knox,211.0,Melbourne - Outer East,R1
3179,SCORESBY,VIC,145.222634,-37.897137,21101.0,Knox,211.0,Melbourne - Outer East,R1
3180,KNOXFIELD,VIC,145.246731,-37.893263,21101.0,Knox,211.0,Melbourne - Outer East,R1
3181,PRAHRAN,VIC,144.995504,-37.854683,20606.0,Stonnington - West,206.0,Melbourne - Inner,R1
3181,PRAHRAN EAST,VIC,144.995504,-37.854683,20606.0,Stonnington - West,206.0,Melbourne - Inner,R1
3181,WINDSOR,VIC,144.995504,-37.854683,20606.0,Stonnington - West,206.0,Melbourne - Inner,R1
3182,ST KILDA,VIC,144.979478,-37.865322,20605.0,Port Phillip,206.0,Melbourne - Inner,R1
3182,ST KILDA WEST,VIC,144.979478,-37.865322,20605.0,Port Phillip,206.0,Melbourne - Inner,R1
3183,BALACLAVA,VIC,144.99902600000001,-37.869071999999996,20802.0,Glen Eira,208.0,Melbourne - Inner South,R1
3183,ST KILDA EAST,VIC,144.99902600000001,-37.869071999999996,20802.0,Glen Eira,208.0,Melbourne - Inner South,R1
3184,BRIGHTON ROAD,VIC,144.984034,-37.881414,20605.0,Port Phillip,206.0,Melbourne - Inner,R1
3184,ELWOOD,VIC,144.984034,-37.881414,20605.0,Port Phillip,206.0,Melbourne - Inner,R1
3185,ELSTERNWICK,VIC,145.002571,-37.891841,20802.0,Glen Eira,208.0,Melbourne - Inner South,R1
3185,GARDENVALE,VIC,145.002571,-37.891841,20802.0,Glen Eira,208.0,Melbourne - Inner South,R1
3185,RIPPONLEA,VIC,145.002571,-37.891841,20802.0,Glen Eira,208.0,Melbourne - Inner South,R1
3186,BRIGHTON,VIC,144.996329,-37.915065999999996,20801.0,Bayside,208.0,Melbourne - Inner South,R1
3186,BRIGHTON NORTH,VIC,144.996329,-37.915065999999996,20801.0,Bayside,208.0,Melbourne - Inner South,R1
3186,DENDY,VIC,144.996329,-37.915065999999996,20801.0,Bayside,208.0,Melbourne - Inner South,R1
3187,BRIGHTON EAST,VIC,145.013593,-37.925371000000005,20802.0,Glen Eira,208.0,Melbourne - Inner South,R1
3187,NORTH ROAD,VIC,145.013593,-37.925371000000005,20802.0,Glen Eira,208.0,Melbourne - Inner South,R1
3188,HAMPTON,VIC,145.007238,-37.938889,20801.0,Bayside,208.0,Melbourne - Inner South,R1
3188,HAMPTON EAST,VIC,145.007238,-37.938889,20801.0,Bayside,208.0,Melbourne - Inner South,R1
3188,HAMPTON NORTH,VIC,145.007238,-37.938889,20801.0,Bayside,208.0,Melbourne - Inner South,R1
3189,MOORABBIN,VIC,145.047802,-37.942021000000004,20803.0,Kingston,208.0,Melbourne - Inner South,R1
3189,WISHART,VIC,145.047802,-37.942021000000004,20803.0,Kingston,208.0,Melbourne - Inner South,R1
3190,HIGHETT,VIC,145.038147,-37.951394,20803.0,Kingston,208.0,Melbourne - Inner South,R1
3191,SANDRINGHAM,VIC,145.013472,-37.956585,20801.0,Bayside,208.0,Melbourne - Inner South,R1
3192,CHELTENHAM,VIC,145.0623,-37.965655,20803.0,Kingston,208.0,Melbourne - Inner South,R1
3192,CHELTENHAM EAST,VIC,145.0623,-37.965655,20803.0,Kingston,208.0,Melbourne - Inner South,R1
3192,CHELTENHAM NORTH,VIC,145.0623,-37.965655,20803.0,Kingston,208.0,Melbourne - Inner South,R1
3192,SOUTHLAND CENTRE,VIC,145.0623,-37.965655,20803.0,Kingston,208.0,Melbourne - Inner South,R1
3193,BEAUMARIS,VIC,145.031561,-37.978698,20801.0,Bayside,208.0,Melbourne - Inner South,R1
3193,BLACK ROCK,VIC,145.031561,-37.978698,20801.0,Bayside,208.0,Melbourne - Inner South,R1
3193,BLACK ROCK NORTH,VIC,145.031561,-37.978698,20801.0,Bayside,208.0,Melbourne - Inner South,R1
3193,CROMER,VIC,145.031561,-37.978698,20801.0,Bayside,208.0,Melbourne - Inner South,R1
3194,MENTONE,VIC,145.06735600000002,-37.985059,20803.0,Kingston,208.0,Melbourne - Inner South,R1
3194,MENTONE EAST,VIC,145.06735600000002,-37.985059,20803.0,Kingston,208.0,Melbourne - Inner South,R1
3194,MOORABBIN AIRPORT,VIC,145.06735600000002,-37.985059,20803.0,Kingston,208.0,Melbourne - Inner South,R1
3195,ASPENDALE,VIC,145.104105,-38.007024,20803.0,Kingston,208.0,Melbourne - Inner South,R1
3195,ASPENDALE GARDENS,VIC,145.104105,-38.007024,20803.0,Kingston,208.0,Melbourne - Inner South,R1
3195,BRAESIDE,VIC,145.104105,-38.007024,20803.0,Kingston,208.0,Melbourne - Inner South,R1
3195,MORDIALLOC,VIC,145.104105,-38.007024,20803.0,Kingston,208.0,Melbourne - Inner South,R1
3195,PARKDALE,VIC,145.104105,-38.007024,20803.0,Kingston,208.0,Melbourne - Inner South,R1
3195,WATERWAYS,VIC,145.104105,-38.007024,20803.0,Kingston,208.0,Melbourne - Inner South,R1
3196,BONBEACH,VIC,145.12276200000002,-38.046479,20803.0,Kingston,208.0,Melbourne - Inner South,R1
3196,CHELSEA,VIC,145.12276200000002,-38.046479,20803.0,Kingston,208.0,Melbourne - Inner South,R1
3196,CHELSEA HEIGHTS,VIC,145.12276200000002,-38.046479,20803.0,Kingston,208.0,Melbourne - Inner South,R1
3196,EDITHVALE,VIC,145.12276200000002,-38.046479,20803.0,Kingston,208.0,Melbourne - Inner South,R1
3202,HEATHERTON,VIC,145.09269799999998,-37.960555,20803.0,Kingston,208.0,Melbourne - Inner South,R1
3204,BENTLEIGH,VIC,145.036783,-37.916956,20802.0,Glen Eira,208.0,Melbourne - Inner South,R1
3204,MCKINNON,VIC,145.036783,-37.916956,20802.0,Glen Eira,208.0,Melbourne - Inner South,R1
3204,ORMOND,VIC,145.036783,-37.916956,20802.0,Glen Eira,208.0,Melbourne - Inner South,R1
3204,PATTERSON,VIC,145.036783,-37.916956,20802.0,Glen Eira,208.0,Melbourne - Inner South,R1
3205,SOUTH MELBOURNE,VIC,144.958176,-37.831693,20605.0,Port Phillip,206.0,Melbourne - Inner,R1
3206,ALBERT PARK,VIC,144.95086,-37.846534000000005,20605.0,Port Phillip,206.0,Melbourne - Inner,R1
3206,MIDDLE PARK,VIC,144.95086,-37.846534000000005,20605.0,Port Phillip,206.0,Melbourne - Inner,R1
3207,GARDEN CITY,VIC,144.91804399999998,-37.832179,21302.0,Hobsons Bay,213.0,Melbourne - West,R1
3207,PORT MELBOURNE,VIC,144.91804399999998,-37.832179,21302.0,Hobsons Bay,213.0,Melbourne - West,R1
3211,LITTLE RIVER,VIC,144.498479,-37.943585999999996,21305.0,Wyndham,213.0,Melbourne - West,R2
3335,BONNIE BROOK,VIC,144.6698898,-37.69608887,21304.0,Melton - Bacchus Marsh,213.0,Melbourne - West,R1
3335,GRANGEFIELDS,VIC,144.6393305,-37.706900299999994,21304.0,Melton - Bacchus Marsh,213.0,Melbourne - West,R1
3335,PLUMPTON,VIC,144.699671,-37.724140999999996,21304.0,Melton - Bacchus Marsh,213.0,Melbourne - West,R1
3335,ROCKBANK,VIC,144.699671,-37.724140999999996,21304.0,Melton - Bacchus Marsh,213.0,Melbourne - West,R1
3335,THORNHILL PARK,VIC,144.624896,-37.73029166,21304.0,Melton - Bacchus Marsh,213.0,Melbourne - West,R1
3337,HARKNESS,VIC,144.5462424,-37.65724033,21304.0,Melton - Bacchus Marsh,213.0,Melbourne - West,R1
3337,KURUNJANG,VIC,144.571458,-37.656057000000004,21304.0,Melton - Bacchus Marsh,213.0,Melbourne - West,R1
3337,MELTON,VIC,144.571458,-37.656057000000004,21304.0,Melton - Bacchus Marsh,213.0,Melbourne - West,R1
3337,MELTON WEST,VIC,144.571458,-37.656057000000004,21304.0,Melton - Bacchus Marsh,213.0,Melbourne - West,R1
3337,TOOLERN VALE,VIC,144.571458,-37.656057000000004,21304.0,Melton - Bacchus Marsh,213.0,Melbourne - West,R1
3338,BROOKFIELD,VIC,144.571033,-37.705529,21305.0,Wyndham,213.0,Melbourne - West,R1
3338,COBBLEBANK,VIC,144.6008548,-37.70732038,21305.0,Wyndham,213.0,Melbourne - West,R1
3338,EXFORD,VIC,144.571033,-37.705529,21305.0,Wyndham,213.0,Melbourne - West,R1
3338,EYNESBURY,VIC,144.571033,-37.705529,21305.0,Wyndham,213.0,Melbourne - West,R1
3338,MELTON SOUTH,VIC,144.571033,-37.705529,21305.0,Wyndham,213.0,Melbourne - West,R1
3338,STRATHTULLOH,VIC,144.59690940000002,-37.73398997,21305.0,Wyndham,213.0,Melbourne - West,R1
3338,WEIR VIEWS,VIC,144.56833669999997,-37.72870467,21305.0,Wyndham,213.0,Melbourne - West,R1
3340,BACCHUS MARSH,VIC,144.394442,-37.787135,21304.0,Melton - Bacchus Marsh,213.0,Melbourne - West,R2
3340,BALLIANG,VIC,144.394442,-37.787135,21304.0,Melton - Bacchus Marsh,213.0,Melbourne - West,R2
3340,BALLIANG EAST,VIC,144.394442,-37.787135,21304.0,Melton - Bacchus Marsh,213.0,Melbourne - West,R2
3340,COIMADAI,VIC,144.394442,-37.787135,21304.0,Melton - Bacchus Marsh,213.0,Melbourne - West,R2
3340,DARLEY,VIC,144.394442,-37.787135,21304.0,Melton - Bacchus Marsh,213.0,Melbourne - West,R2
3340,GLENMORE,VIC,144.394442,-37.787135,21304.0,Melton - Bacchus Marsh,213.0,Melbourne - West,R2
3340,HOPETOUN PARK,VIC,144.394442,-37.787135,21304.0,Melton - Bacchus Marsh,213.0,Melbourne - West,R2
3340,LONG FOREST,VIC,144.394442,-37.787135,21304.0,Melton - Bacchus Marsh,213.0,Melbourne - West,R2
3340,MADDINGLEY,VIC,144.394442,-37.787135,21304.0,Melton - Bacchus Marsh,213.0,Melbourne - West,R2
3340,MERRIMU,VIC,144.394442,-37.787135,21304.0,Melton - Bacchus Marsh,213.0,Melbourne - West,R2
3340,PARWAN,VIC,144.394442,-37.787135,21304.0,Melton - Bacchus Marsh,213.0,Melbourne - West,R2
3340,ROWSLEY,VIC,144.394442,-37.787135,21304.0,Melton - Bacchus Marsh,213.0,Melbourne - West,R2
3340,STAUGHTON VALE,VIC,144.2550519,-37.84038931,21304.0,Melton - Bacchus Marsh,213.0,Melbourne - West,R2
3341,DALES CREEK,VIC,144.308232,-37.573710999999996,21304.0,Melton - Bacchus Marsh,213.0,Melbourne - West,R3
3341,GREENDALE,VIC,144.308232,-37.573710999999996,21304.0,Melton - Bacchus Marsh,213.0,Melbourne - West,R3
3341,KOROBEIT,VIC,144.308232,-37.573710999999996,21304.0,Melton - Bacchus Marsh,213.0,Melbourne - West,R3
3341,MYRNIONG,VIC,144.308232,-37.573710999999996,21304.0,Melton - Bacchus Marsh,213.0,Melbourne - West,R3
3341,PENTLAND HILLS,VIC,144.308232,-37.573710999999996,21304.0,Melton - Bacchus Marsh,213.0,Melbourne - West,R3
3427,DIGGERS REST,VIC,144.707974,-37.643461,21304.0,Melton - Bacchus Marsh,213.0,Melbourne - West,R1
3428,BULLA,VIC,144.81149399999998,-37.591069,21005.0,Tullamarine - Broadmeadows,210.0,Melbourne - North West,R1
3429,SUNBURY,VIC,144.728973,-37.56762,21004.0,Sunbury,210.0,Melbourne - North West,R1
3429,WILDWOOD,VIC,144.728973,-37.56762,21004.0,Sunbury,210.0,Melbourne - North West,R1
3430,CLARKEFIELD,VIC,144.806632,-37.494056,21004.0,Sunbury,210.0,Melbourne - North West,R3
3431,RIDDELLS CREEK,VIC,144.69201999999999,-37.474551,21004.0,Sunbury,210.0,Melbourne - North West,R3
3432,BOLINDA,VIC,144.792581,-37.448454999999996,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3
3434,CHEROKEE,VIC,144.750796,-37.35388,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3
3434,KERRIE,VIC,144.750796,-37.35388,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3
3434,ROMSEY,VIC,144.750796,-37.35388,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3
3434,SPRINGFIELD,VIC,144.750796,-37.35388,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3
3435,BENLOCH,VIC,144.743358,-37.179453,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3
3435,GOLDIE,VIC,144.743358,-37.179453,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3
3435,LANCEFIELD,VIC,144.743358,-37.179453,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3
3435,NULLA VALE,VIC,144.743358,-37.179453,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3
3437,BULLENGAROOK,VIC,144.513018,-37.501619,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3
3437,GISBORNE,VIC,144.513018,-37.501619,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3
3437,GISBORNE SOUTH,VIC,144.513018,-37.501619,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3
3438,NEW GISBORNE,VIC,144.602032,-37.457528,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3
3440,MACEDON,VIC,144.546151,-37.413377000000004,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3
3441,MOUNT MACEDON,VIC,144.603892,-37.399224,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3
3442,ASHBOURNE,VIC,144.548846,-37.330661,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3
3442,CADELLO,VIC,144.548846,-37.330661,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3
3442,CARLSRUHE,VIC,144.548846,-37.330661,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3
3442,COBAW,VIC,144.548846,-37.330661,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3
3442,HANGING ROCK,VIC,144.548846,-37.330661,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3
3442,HESKET,VIC,144.548846,-37.330661,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3
3442,NEWHAM,VIC,144.548846,-37.330661,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3
3442,ROCHFORD,VIC,144.548846,-37.330661,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3
3442,WOODEND,VIC,144.548846,-37.330661,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3
3442,WOODEND NORTH,VIC,144.548846,-37.330661,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3
3658,BROADFORD,VIC,145.111854,-37.241401,20904.0,Whittlesea - Wallan,209.0,Melbourne - North East,R3
3658,CLONBINANE,VIC,145.111854,-37.241401,20904.0,Whittlesea - Wallan,209.0,Melbourne - North East,R3
3658,FLOWERDALE,VIC,145.111854,-37.241401,20904.0,Whittlesea - Wallan,209.0,Melbourne - North East,R3
3658,HAZELDENE,VIC,145.111854,-37.241401,20904.0,Whittlesea - Wallan,209.0,Melbourne - North East,R3
3658,REEDY CREEK,VIC,145.111854,-37.241401,20904.0,Whittlesea - Wallan,209.0,Melbourne - North East,R3
3658,STRATH CREEK,VIC,145.111854,-37.241401,20904.0,Whittlesea - Wallan,209.0,Melbourne - North East,R3
3658,SUGARLOAF CREEK,VIC,145.02770180000002,-37.12839823,20904.0,Whittlesea - Wallan,209.0,Melbourne - North East,R3
3658,SUNDAY CREEK,VIC,145.111854,-37.241401,20904.0,Whittlesea - Wallan,209.0,Melbourne - North East,R3
3658,TYAAK,VIC,145.111854,-37.241401,20904.0,Whittlesea - Wallan,209.0,Melbourne - North East,R3
3658,WATERFORD PARK,VIC,145.111854,-37.241401,20904.0,Whittlesea - Wallan,209.0,Melbourne - North East,R3
3750,WOLLERT,VIC,145.005578,-37.596078000000006,20904.0,Whittlesea - Wallan,209.0,Melbourne - North East,R3
3751,WOODSTOCK,VIC,145.052904,-37.554655,20904.0,Whittlesea - Wallan,209.0,Melbourne - North East,R3
3752,MORANG SOUTH,VIC,145.074353,-37.619102000000005,20904.0,Whittlesea - Wallan,209.0,Melbourne - North East,R3
3752,SOUTH MORANG,VIC,145.074353,-37.619102000000005,20904.0,Whittlesea - Wallan,209.0,Melbourne - North East,R3
3753,BEVERIDGE,VIC,144.95951200000002,-37.476473999999996,20904.0,Whittlesea - Wallan,209.0,Melbourne - North East,R3
3754,DOREEN,VIC,145.112985,-37.593554,20904.0,Whittlesea - Wallan,209.0,Melbourne - North East,R3
3754,MERNDA,VIC,145.112985,-37.593554,20904.0,Whittlesea - Wallan,209.0,Melbourne - North East,R3
3755,YAN YEAN,VIC,145.14203500000002,-37.563905,20904.0,Whittlesea - Wallan,209.0,Melbourne - North East,R3
3756,CHINTIN,VIC,144.956641,-37.41233,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3
3756,DARRAWEIT GUIM,VIC,144.956641,-37.41233,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3
3756,HIDDEN VALLEY,VIC,144.956641,-37.41233,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3
3756,UPPER PLENTY,VIC,144.956641,-37.41233,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3
3756,WALLAN,VIC,144.956641,-37.41233,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3
3756,WALLAN EAST,VIC,144.956641,-37.41233,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3
3757,BRUCES CREEK,VIC,145.182221,-37.469784000000004,20904.0,Whittlesea - Wallan,209.0,Melbourne - North East,R3
3757,EDEN PARK,VIC,145.182221,-37.469784000000004,20904.0,Whittlesea - Wallan,209.0,Melbourne - North East,R3
3757,HUMEVALE,VIC,145.182221,-37.469784000000004,20904.0,Whittlesea - Wallan,209.0,Melbourne - North East,R3
3757,KINGLAKE CENTRAL,VIC,145.182221,-37.469784000000004,20904.0,Whittlesea - Wallan,209.0,Melbourne - North East,R3
3757,KINGLAKE WEST,VIC,145.182221,-37.469784000000004,20904.0,Whittlesea - Wallan,209.0,Melbourne - North East,R3
3757,PHEASANT CREEK,VIC,145.182221,-37.469784000000004,20904.0,Whittlesea - Wallan,209.0,Melbourne - North East,R3
3757,WHITTLESEA,VIC,145.182221,-37.469784000000004,20904.0,Whittlesea - Wallan,209.0,Melbourne - North East,R3
3758,HEATHCOTE JUNCTION,VIC,145.052552,-37.354647,20904.0,Whittlesea - Wallan,209.0,Melbourne - North East,R3
3758,WANDONG,VIC,145.052552,-37.354647,20904.0,Whittlesea - Wallan,209.0,Melbourne - North East,R3
3759,PANTON HILL,VIC,145.247277,-37.650385,20903.0,Nillumbik - Kinglake,209.0,Melbourne - North East,R3
3760,SMITHS GULLY,VIC,145.288073,-37.624928999999995,20903.0,Nillumbik - Kinglake,209.0,Melbourne - North East,R3
3763,KINGLAKE,VIC,145.353378,-37.521863,20903.0,Nillumbik - Kinglake,209.0,Melbourne - North East,R3
3763,MOUNT SLIDE,VIC,145.353378,-37.521863,20903.0,Nillumbik - Kinglake,209.0,Melbourne - North East,R3
3764,FORBES,VIC,144.900644,-37.263736,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3
3764,GLENAROUA,VIC,144.900644,-37.263736,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3
3764,HIGH CAMP,VIC,144.900644,-37.263736,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3
3764,KILMORE,VIC,144.900644,-37.263736,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3
3764,KILMORE EAST,VIC,144.900644,-37.263736,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3
3764,MORANDING,VIC,144.900644,-37.263736,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3
3764,TANTARABOO,VIC,144.900644,-37.263736,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3
3764,WILLOWMAVIN,VIC,144.900644,-37.263736,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3
3765,MONTROSE,VIC,145.346621,-37.814771,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3
3766,KALORAMA,VIC,145.384955,-37.817818,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3
3767,MOUNT DANDENONG,VIC,145.347505,-37.839387,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3
3770,COLDSTREAM,VIC,145.41600400000002,-37.708784,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3
3770,GRUYERE,VIC,145.41600400000002,-37.708784,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3
3770,YERING,VIC,145.41600400000002,-37.708784,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3
3775,CHRISTMAS HILLS,VIC,145.365993,-37.642852000000005,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3
3775,DIXONS CREEK,VIC,145.365993,-37.642852000000005,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3
3775,STEELS CREEK,VIC,145.365993,-37.642852000000005,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3
3775,TARRAWARRA,VIC,145.365993,-37.642852000000005,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3
3775,YARRA GLEN,VIC,145.365993,-37.642852000000005,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3
3777,BADGER CREEK,VIC,145.513804,-37.606088,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3
3777,CASTELLA,VIC,145.513804,-37.606088,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3
3777,CHUM CREEK,VIC,145.513804,-37.606088,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3
3777,HEALESVILLE,VIC,145.513804,-37.606088,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3
3777,MOUNT TOOLEBEWONG,VIC,145.513804,-37.606088,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3
3777,TOOLANGI,VIC,145.513804,-37.606088,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3
3778,FERNSHAW,VIC,145.62301100000002,-37.537492,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3
3778,NARBETHONG,VIC,145.62301100000002,-37.537492,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3
3781,COCKATOO,VIC,145.487862,-37.938471,21201.0,Cardinia,212.0,Melbourne - South East,R3
3781,MOUNT BURNETT,VIC,145.487862,-37.938471,21201.0,Cardinia,212.0,Melbourne - South East,R3
3781,NANGANA,VIC,145.487862,-37.938471,21201.0,Cardinia,212.0,Melbourne - South East,R3
3782,AVONSLEIGH,VIC,145.433024,-37.938068,21201.0,Cardinia,212.0,Melbourne - South East,R3
3782,CLEMATIS,VIC,145.433024,-37.938068,21201.0,Cardinia,212.0,Melbourne - South East,R3
3782,EMERALD,VIC,145.433024,-37.938068,21201.0,Cardinia,212.0,Melbourne - South East,R3
3782,MACCLESFIELD,VIC,145.433024,-37.938068,21201.0,Cardinia,212.0,Melbourne - South East,R3
3783,GEMBROOK,VIC,145.596576,-37.947379,21201.0,Cardinia,212.0,Melbourne - South East,R3
3785,TREMONT,VIC,145.316734,-37.885138,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3
3786,FERNY CREEK,VIC,145.332431,-37.878188,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3
3787,SASSAFRAS,VIC,145.350888,-37.866786,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3
3787,SASSAFRAS GULLY,VIC,145.350888,-37.866786,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3
3788,OLINDA,VIC,145.377128,-37.848036,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3
3789,SHERBROOKE,VIC,145.357336,-37.889767,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3
3791,KALLISTA,VIC,145.37962199999998,-37.896916999999995,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3
3792,THE PATCH,VIC,145.405388,-37.89424,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3
3793,MONBULK,VIC,145.429715,-37.874533,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3
3795,SILVAN,VIC,145.43031100000002,-37.836663,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3
3796,MOUNT EVELYN,VIC,145.384922,-37.786977,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3
3797,GILDEROY,VIC,145.786343,-37.867809,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3
3797,GLADYSDALE,VIC,145.786343,-37.867809,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3
3797,POWELLTOWN,VIC,145.786343,-37.867809,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3
3797,THREE BRIDGES,VIC,145.786343,-37.867809,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3
3797,YARRA JUNCTION,VIC,145.786343,-37.867809,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3
3799,BIG PATS CREEK,VIC,145.818512,-37.727565999999996,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3
3799,EAST WARBURTON,VIC,145.818512,-37.727565999999996,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3
3799,MCMAHONS CREEK,VIC,145.818512,-37.727565999999996,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3
