count,type,bath,bed,car,suburb,latitude,longitude,auction,private_treaty,prior_to_auction,year,price,offence_count
91,House,2,3,2,eltham,-37.71220591,145.1568748,16,75,0,2020,1126887,1208
12,Townhouse,2,3,1,eltham,-37.70927052,145.1519393,2,10,0,2020,776125,1208
29,House,2,3,1,eltham north,-37.69633575,145.1387454,2,27,0,2011,646077,952
38,House,2,3,2,eltham north,-37.69718628,145.1410096,2,36,0,2012,642333,781
2,ApartmentUnitFlat,1,2,1,eltham north,-37.70253105,145.131792,0,2,0,2013,396000,898
41,House,2,3,2,eltham north,-37.69911806,145.1421443,6,35,0,2013,673624,898
29,House,2,3,2,eltham north,-37.69836307,145.1404433,9,20,0,2014,743179,906
42,House,2,3,2,eltham north,-37.69806122,145.1395507,12,30,0,2015,763385,1045
52,House,2,3,2,eltham north,-37.69620191,145.1418196,24,24,4,2016,872049,2017
51,House,2,3,1,eltham north,-37.69947309,145.1396176,18,29,4,2017,924506,1154
47,House,2,3,2,eltham north,-37.69867571,145.1407237,17,29,1,2018,1002188,1036
36,House,1,3,2,eltham north,-37.6975136,145.1395557,4,32,0,2019,976320,991
33,House,2,4,2,eltham north,-37.69804424,145.1391345,2,30,1,2020,1060863,1208
122,ApartmentUnitFlat,1,1,0,elwood,-37.88039375,144.9869709,44,72,6,2011,522623,756
40,House,1,2,1,elwood,-37.88072866,144.9857734,11,28,1,2011,1250087,756
13,Townhouse,1,2,1,elwood,-37.88219235,144.9842557,3,10,0,2011,858923,756
108,ApartmentUnitFlat,1,1,0,elwood,-37.88107244,144.9877607,38,65,5,2012,516587,800
35,House,1,3,1,elwood,-37.88139193,144.9867238,10,22,3,2012,1258376,800
8,Townhouse,2,2,1,elwood,-37.88007554,144.9865349,3,5,0,2012,726562,800
173,ApartmentUnitFlat,1,1,0,elwood,-37.88121164,144.9872111,89,76,7,2013,545040,758
63,House,1,3,1,elwood,-37.88088268,144.9867082,31,29,3,2013,1262723,758
11,Townhouse,1,2,2,elwood,-37.8797298,144.9855967,4,7,0,2013,887909,758
133,ApartmentUnitFlat,1,1,0,elwood,-37.88040732,144.9867294,73,60,0,2014,570535,943
53,House,1,3,1,elwood,-37.88131916,144.9863042,35,18,0,2014,1484528,943
14,Townhouse,2,2,1,elwood,-37.88380024,144.9875406,6,8,0,2014,1103071,943
132,ApartmentUnitFlat,1,1,0,elwood,-37.88130435,144.9868249,86,46,0,2015,585541,1125
58,House,1,3,1,elwood,-37.87926653,144.9851785,48,10,0,2015,1576082,1125
10,Townhouse,1,2,1,elwood,-37.87819402,144.9842764,7,3,0,2015,1189550,1125
141,ApartmentUnitFlat,1,1,1,elwood,-37.88052804,144.9871326,81,60,0,2016,682922,1124
44,House,1,3,1,elwood,-37.88067588,144.9852062,35,9,0,2016,1893363,1124
13,Townhouse,1,2,1,elwood,-37.88096188,144.985246,12,1,0,2016,1040576,1124
136,ApartmentUnitFlat,1,1,1,elwood,-37.88006042,144.9867809,79,57,0,2017,640364,973
53,House,1,3,1,elwood,-37.88053169,144.9870352,38,15,0,2017,1986198,973
8,Townhouse,2,3,2,elwood,-37.87911901,144.9889715,6,2,0,2017,1338812,973
131,ApartmentUnitFlat,1,1,0,elwood,-37.87973337,144.9868068,67,63,1,2018,645988,854
56,House,1,3,1,elwood,-37.87894954,144.9847972,24,31,1,2018,2139821,854
10,Townhouse,1,2,2,elwood,-37.8809712,144.9880504,3,6,1,2018,1445340,854
122,ApartmentUnitFlat,1,1,0,elwood,-37.8799728,144.9865565,59,63,0,2019,674072,950
60,House,1,3,2,elwood,-37.88024354,144.9855337,25,34,1,2019,2158576,950
17,Townhouse,1,2,1,elwood,-37.87974438,144.9868511,10,7,0,2019,1196869,950
107,ApartmentUnitFlat,1,1,0,elwood,-37.88024366,144.9867984,43,63,1,2020,703592,790
33,House,1,3,1,elwood,-37.88008812,144.9848005,8,25,0,2020,2312126,790
9,Townhouse,1,2,1,elwood,-37.879364,144.9855368,4,5,0,2020,1255777,790
42,House,1,3,2,emerald,-37.9273807,145.4475604,1,41,0,2011,519902,398
54,House,1,3,2,emerald,-37.92576267,145.4498829,1,53,0,2012,459996,244
55,House,1,3,2,emerald,-37.92925902,145.4495662,1,54,0,2013,509764,304
71,House,1,3,2,emerald,-37.92824958,145.4484559,1,70,0,2014,533328,331
86,House,1,3,2,emerald,-37.9284992,145.4498961,0,86,0,2015,588253,392
2,ApartmentUnitFlat,1,1,0,emerald,-37.932195,145.440432,0,2,0,2016,347250,281
77,House,1,3,2,emerald,-37.92859838,145.4496528,2,75,0,2016,617443,281
77,House,1,3,2,emerald,-37.92601004,145.4503063,2,75,0,2017,715454,272
71,House,1,3,3,emerald,-37.92750491,145.4509112,0,71,0,2018,840267,252
2,ApartmentUnitFlat,1,1,1,emerald,-37.93413735,145.4362945,0,2,0,2019,437500,289
83,House,1,3,2,emerald,-37.92699648,145.4470844,2,81,0,2019,710887,289
50,House,1,3,3,emerald,-37.9276657,145.4499882,0,50,0,2020,759295,304
6,ApartmentUnitFlat,1,2,1,endeavour hills,-37.98058828,145.2599825,0,6,0,2011,322000,1035
77,House,1,3,1,endeavour hills,-37.97766263,145.2610095,4,73,0,2011,416868,1035
2,Townhouse,1,2,1,endeavour hills,-37.9756203,145.263033,0,2,0,2011,370000,1035
2,ApartmentUnitFlat,1,2,1,endeavour hills,-37.9915867,145.263687,0,2,0,2012,288500,1070
115,House,1,3,1,endeavour hills,-37.977612,145.2603577,6,109,0,2012,412772,1070
2,Townhouse,1,3,1,endeavour hills,-37.9843083,145.2618025,0,2,0,2012,347500,1070
5,ApartmentUnitFlat,1,2,1,endeavour hills,-37.97808916,145.2529644,0,5,0,2013,328100,1230
172,House,1,3,2,endeavour hills,-37.97878696,145.2607984,13,154,0,2013,432962,1230
8,Townhouse,1,3,1,endeavour hills,-37.97288514,145.2500425,1,7,0,2013,382500,1230
6,ApartmentUnitFlat,1,2,1,endeavour hills,-37.97875188,145.2586815,0,6,0,2014,319250,1281
186,House,1,3,1,endeavour hills,-37.97745579,145.2601676,23,156,0,2014,447340,1281
8,Townhouse,1,3,1,endeavour hills,-37.98094921,145.2556431,0,8,0,2014,415650,1281
5,ApartmentUnitFlat,1,3,1,endeavour hills,-37.9799555,145.2582562,1,4,0,2015,386800,1256
182,House,1,3,1,endeavour hills,-37.97702219,145.2606777,17,165,0,2015,508143,1256
13,Townhouse,2,3,1,endeavour hills,-37.96731946,145.2472388,0,13,0,2015,428346,1256
6,ApartmentUnitFlat,1,2,1,endeavour hills,-37.97206937,145.2561597,0,6,0,2016,360666,1644
187,House,1,3,2,endeavour hills,-37.97712098,145.2605886,10,176,1,2016,559740,1644
7,Townhouse,1,3,1,endeavour hills,-37.9739483,145.2563974,0,7,0,2016,475714,1644
9,ApartmentUnitFlat,1,2,1,endeavour hills,-37.98102246,145.2627378,1,7,1,2017,473733,1496
184,House,1,3,1,endeavour hills,-37.97662378,145.2599696,61,122,1,2017,656914,1496
4,Townhouse,2,3,2,endeavour hills,-37.9728162,145.2482818,0,4,0,2017,592750,1496
3,ApartmentUnitFlat,1,3,1,endeavour hills,-37.9754016,145.2514497,0,3,0,2018,550850,1221
188,House,1,3,2,endeavour hills,-37.97740955,145.2601489,17,168,3,2018,689650,1221
6,Townhouse,1,2,1,endeavour hills,-37.97419367,145.2492082,1,5,0,2018,595166,1221
12,ApartmentUnitFlat,1,2,1,endeavour hills,-37.97889958,145.2594514,0,12,0,2019,476250,1204
182,House,1,3,2,endeavour hills,-37.97796524,145.2602737,7,174,1,2019,629983,1204
6,Townhouse,2,3,2,endeavour hills,-37.97229708,145.2512623,0,5,1,2019,516000,1204
5,ApartmentUnitFlat,1,2,1,endeavour hills,-37.97717258,145.2585498,0,5,0,2020,512800,1289
135,House,1,3,2,endeavour hills,-37.97724747,145.2616241,4,131,0,2020,671275,1289
20,Townhouse,2,3,1,endeavour hills,-37.96942277,145.2451368,0,20,0,2020,601075,1289
5,ApartmentUnitFlat,1,1,1,epping,-37.64940048,145.026785,1,4,0,2011,280400,2539
96,House,1,3,1,epping,-37.63911864,145.0340371,22,74,0,2011,399660,2539
5,Townhouse,1,2,1,epping,-37.6373704,145.033545,0,5,0,2011,1036708,2539
9,ApartmentUnitFlat,1,2,1,epping,-37.64520276,145.0334421,0,9,0,2012,298222,2738
138,House,1,3,1,epping,-37.63873374,145.0329576,29,109,0,2012,383624,2738
7,Townhouse,1,2,1,epping,-37.63745036,145.0314999,0,7,0,2012,332858,2738
10,ApartmentUnitFlat,1,2,1,epping,-37.64622455,145.0359407,0,9,1,2013,273450,2731
174,House,1,3,1,epping,-37.63991666,145.035703,44,129,1,2013,388590,2731
7,Townhouse,1,2,1,epping,-37.6442705,145.0345747,0,7,0,2013,329334,2731
9,ApartmentUnitFlat,1,1,1,epping,-37.64121689,145.0335337,3,6,0,2014,262888,3476
181,House,1,3,1,epping,-37.63774887,145.0333849,48,133,0,2014,416978,3476
9,Townhouse,1,2,1,epping,-37.64083422,145.0380607,0,9,0,2014,335655,3476
10,ApartmentUnitFlat,1,2,1,epping,-37.64555926,145.035378,3,7,0,2015,306100,2972
183,House,1,3,1,epping,-37.63883037,145.0338753,78,102,3,2015,422328,2972
7,Townhouse,1,2,1,epping,-37.64128899,145.0305416,0,7,0,2015,341714,2972
19,ApartmentUnitFlat,1,2,1,epping,-37.63971043,145.0283685,4,15,0,2016,309671,3388
163,House,1,3,1,epping,-37.63588751,145.0294877,103,57,3,2016,474232,3388
16,Townhouse,1,2,1,epping,-37.63982035,145.0318907,5,11,0,2016,372000,3388
16,ApartmentUnitFlat,1,1,1,epping,-37.64186004,145.0279945,2,14,0,2017,353411,3573
168,House,1,3,1,epping,-37.63751319,145.0315715,119,48,1,2017,554889,3573
13,Townhouse,1,2,1,epping,-37.63751954,145.0318655,5,8,0,2017,397846,3573
21,ApartmentUnitFlat,1,1,1,epping,-37.63621274,145.0228857,9,12,0,2018,353190,3307
158,House,1,3,1,epping,-37.63761843,145.0294762,95,59,4,2018,632069,3307
17,Townhouse,1,2,1,epping,-37.63622827,145.0275691,7,10,0,2018,483100,3307
23,ApartmentUnitFlat,1,1,1,epping,-37.63944823,145.0254209,8,14,1,2019,359847,3534
145,House,1,3,2,epping,-37.63766,145.0284065,72,71,2,2019,564889,3534
26,Townhouse,1,2,1,epping,-37.63503031,145.024575,4,22,0,2019,450730,3534
27,ApartmentUnitFlat,1,2,1,epping,-37.63822772,145.0281619,2,25,0,2020,369722,3799
148,House,1,3,2,epping,-37.63652532,145.0275919,46,92,10,2020,617747,3799
16,Townhouse,1,2,1,epping,-37.63667083,145.0316313,3,13,0,2020,454325,3799
49,ApartmentUnitFlat,1,1,1,essendon,-37.74970683,144.9112818,29,16,4,2011,433183,1315
82,House,1,3,2,essendon,-37.75062191,144.9058815,35,45,2,2011,1194340,1315
12,Townhouse,1,2,1,essendon,-37.74935144,144.9044171,3,9,0,2011,608216,1315
55,ApartmentUnitFlat,1,1,1,essendon,-37.75012194,144.9139089,17,38,0,2012,395345,1324
87,House,1,3,1,essendon,-37.74998275,144.9088913,37,50,0,2012,915698,1324
17,Townhouse,1,2,1,essendon,-37.7496014,144.9082754,9,8,0,2012,622544,1324
53,ApartmentUnitFlat,1,1,1,essendon,-37.74997071,144.9145014,12,40,1,2013,404894,1378
107,House,1,3,1,essendon,-37.74981792,144.9087481,63,39,5,2013,991172,1378
24,Townhouse,1,2,1,essendon,-37.75114062,144.9050948,13,11,0,2013,664887,1378
47,ApartmentUnitFlat,1,1,1,essendon,-37.74946728,144.9141923,20,25,2,2014,437531,1352
92,House,1,3,2,essendon,-37.74999147,144.909352,62,26,4,2014,1051771,1352
19,Townhouse,1,2,1,essendon,-37.74780726,144.9039778,10,9,0,2014,654736,1352
53,ApartmentUnitFlat,1,1,1,essendon,-37.74937231,144.9147431,26,27,0,2015,447735,1361
92,House,1,3,2,essendon,-37.75025458,144.9098218,65,27,0,2015,1240617,1361
13,Townhouse,1,2,1,essendon,-37.74915421,144.9162978,10,3,0,2015,716384,1361
63,ApartmentUnitFlat,1,1,1,essendon,-37.7492919,144.9135082,15,44,4,2016,456166,1694
72,House,1,3,2,essendon,-37.74837979,144.9095445,39,32,1,2016,1432937,1694
27,Townhouse,2,2,1,essendon,-37.75040532,144.9078871,12,14,1,2016,820433,1694
68,ApartmentUnitFlat,1,1,1,essendon,-37.74955915,144.9133412,29,35,4,2017,490397,1723
76,House,1,3,2,essendon,-37.74962852,144.9094633,49,26,1,2017,1508907,1723
14,Townhouse,2,3,1,essendon,-37.75080051,144.9153638,7,7,0,2017,860642,1723
74,ApartmentUnitFlat,1,1,1,essendon,-37.74882423,144.9178392,9,60,5,2018,443993,1569
78,House,1,3,2,essendon,-37.74972389,144.9104333,45,29,4,2018,1752711,1569
19,Townhouse,1,2,1,essendon,-37.75039372,144.9103908,5,14,0,2018,825578,1569
69,ApartmentUnitFlat,1,1,1,essendon,-37.74972468,144.9164358,20,48,1,2019,461076,1388
79,House,1,3,2,essendon,-37.74994296,144.9067028,33,44,2,2019,1470601,1388
16,Townhouse,1,2,1,essendon,-37.75007359,144.9086333,2,13,1,2019,802781,1388
66,ApartmentUnitFlat,1,1,1,essendon,-37.74976582,144.9131428,20,42,4,2020,523453,1574
63,House,1,3,2,essendon,-37.751049,144.9101021,30,32,1,2020,1567277,1574
31,Townhouse,2,2,1,essendon,-37.75116045,144.911156,12,18,1,2020,915290,1574
7,ApartmentUnitFlat,1,1,1,essendon north,-37.74060931,144.9044809,3,4,0,2011,362357,587
7,House,1,3,2,essendon north,-37.738663,144.9029824,4,2,1,2011,1011428,587
16,ApartmentUnitFlat,1,2,1,essendon north,-37.73936016,144.9023749,8,8,0,2012,424125,679
14,House,1,2,1,essendon north,-37.73790709,144.9008636,6,8,0,2012,711357,679
6,Townhouse,2,2,1,essendon north,-37.74044,144.905785,2,4,0,2012,521333,679
22,ApartmentUnitFlat,1,1,0,essendon north,-37.73976584,144.9040985,6,16,0,2013,321045,705
16,House,1,3,2,essendon north,-37.73764533,144.9007631,10,4,2,2013,756500,705
10,Townhouse,2,3,1,essendon north,-37.73687646,144.896554,6,4,0,2013,611000,705
22,ApartmentUnitFlat,1,1,1,essendon north,-37.74034121,144.9036241,5,17,0,2014,422363,748
13,House,1,2,2,essendon north,-37.73929472,144.9030144,13,0,0,2014,802769,748
14,Townhouse,1,2,1,essendon north,-37.73799507,144.9019426,8,6,0,2014,653142,748
23,ApartmentUnitFlat,1,2,1,essendon north,-37.73991564,144.904382,13,10,0,2015,391173,774
33,House,1,2,1,essendon north,-37.73821975,144.9019712,20,11,2,2015,785227,774
24,ApartmentUnitFlat,1,1,0,essendon north,-37.74002303,144.9033885,7,16,1,2016,453375,908
15,House,1,3,1,essendon north,-37.73727097,144.9007023,7,8,0,2016,1066733,908
6,Townhouse,2,2,1,essendon north,-37.73848495,144.9025635,2,4,0,2016,794291,908
24,ApartmentUnitFlat,1,1,0,essendon north,-37.74096009,144.9039342,6,16,2,2017,412375,979
20,House,1,3,1,essendon north,-37.73793274,144.9011605,14,5,1,2017,1119575,979
5,Townhouse,1,2,1,essendon north,-37.7381887,144.8992126,2,3,0,2017,752500,979
24,ApartmentUnitFlat,1,1,1,essendon north,-37.74091376,144.9039102,5,18,1,2018,413958,864
7,House,1,3,1,essendon north,-37.73900851,144.9043513,5,2,0,2018,1053214,864
2,Townhouse,2,2,1,essendon north,-37.73741,144.9002,0,2,0,2018,715000,864
22,ApartmentUnitFlat,1,1,0,essendon north,-37.74051514,144.9037898,6,15,1,2019,433613,831
14,House,1,3,1,essendon north,-37.73721677,144.8993333,9,4,1,2019,1113214,831
6,Townhouse,2,2,1,essendon north,-37.73828512,144.9015297,3,3,0,2019,875000,831
16,ApartmentUnitFlat,1,2,1,essendon north,-37.73994408,144.9021606,4,12,0,2020,516531,761
6,House,2,3,2,essendon north,-37.73788147,144.901126,1,5,0,2020,1187416,761
3,Townhouse,1,2,1,essendon north,-37.7378451,144.8990527,0,3,0,2020,836666,761
8,House,2,3,2,essendon west,-37.7525462,144.8862486,4,4,0,2011,784875,1315
2,ApartmentUnitFlat,1,2,1,essendon west,-37.7524719,144.885391,0,0,2,2012,290000,1324
11,House,1,3,1,essendon west,-37.75255595,144.8874149,4,6,1,2012,709681,1324
9,House,1,4,3,essendon west,-37.75184512,144.8881938,4,5,0,2013,761555,1378
5,Townhouse,2,3,1,essendon west,-37.75241436,144.8842196,2,3,0,2013,617000,1378
9,House,1,3,2,essendon west,-37.75267928,144.8863322,5,4,0,2014,792833,1352
2,Townhouse,2,3,0,essendon west,-37.75318,144.8846665,1,1,0,2014,752500,1352
6,House,1,3,2,essendon west,-37.75223743,144.8855787,3,3,0,2015,826833,1361
10,House,1,3,2,essendon west,-37.75128416,144.8863159,6,4,0,2016,1100000,1694
4,Townhouse,2,3,1,essendon west,-37.7526539,144.8855365,3,1,0,2016,907125,1694
7,House,1,3,1,essendon west,-37.75161326,144.8875977,4,2,1,2017,1288142,1723
5,House,1,3,1,essendon west,-37.75220326,144.885946,4,1,0,2018,1260000,1569
2,Townhouse,2,3,2,essendon west,-37.7504921,144.8880605,1,0,1,2018,967500,1569
8,House,2,3,2,essendon west,-37.75211945,144.8863714,1,7,0,2019,1027500,1388
11,House,2,3,2,essendon west,-37.75320435,144.8864594,3,8,0,2020,1302363,1574
2,ApartmentUnitFlat,1,3,2,eumemmerring,-38.0004588,145.2470245,0,2,0,2011,290000,746
2,House,1,3,0,eumemmerring,-37.9973278,145.246633,1,1,0,2011,314000,746
2,ApartmentUnitFlat,1,2,1,eumemmerring,-38.0022888,145.2475665,0,2,0,2012,300000,947
10,House,1,3,1,eumemmerring,-37.9981811,145.2489573,2,8,0,2012,357650,947
8,ApartmentUnitFlat,1,2,0,eumemmerring,-37.9985537,145.2466163,0,6,0,2013,282375,1186
22,House,1,3,2,eumemmerring,-37.99914623,145.2476944,0,22,0,2013,366090,1186
8,ApartmentUnitFlat,1,2,1,eumemmerring,-37.99932148,145.246259,0,8,0,2014,258500,1336
30,House,1,3,1,eumemmerring,-37.99940253,145.2476756,6,24,0,2014,371066,1336
4,Townhouse,1,3,2,eumemmerring,-38.0000992,145.2442065,0,4,0,2014,365000,1336
15,ApartmentUnitFlat,1,2,1,eumemmerring,-37.99970114,145.2466681,0,15,0,2015,304600,1399
28,House,1,3,2,eumemmerring,-37.99763165,145.2493068,0,28,0,2015,407750,1399
12,ApartmentUnitFlat,1,2,1,eumemmerring,-37.99897956,145.2489546,1,10,1,2016,324295,1624
21,House,1,3,2,eumemmerring,-37.99689796,145.2492434,1,19,1,2016,435370,1624
7,ApartmentUnitFlat,1,2,1,eumemmerring,-37.99977086,145.248404,0,7,0,2017,361000,1724
15,House,1,3,2,eumemmerring,-37.99798425,145.2474184,4,11,0,2017,547666,1724
12,ApartmentUnitFlat,1,2,1,eumemmerring,-37.99961178,145.246988,1,11,0,2018,424375,1349
10,House,1,3,2,eumemmerring,-37.99831889,145.2484808,1,9,0,2018,658800,1349
2,Townhouse,2,3,2,eumemmerring,-37.99804,145.2504575,0,2,0,2018,610000,1349
9,ApartmentUnitFlat,1,2,1,eumemmerring,-38.00049458,145.2487252,0,9,0,2019,371388,1709
7,House,1,3,2,eumemmerring,-37.99893687,145.2489167,1,5,1,2019,582857,1709
2,Townhouse,2,3,2,eumemmerring,-37.99646565,145.2485885,0,2,0,2019,578675,1709
12,ApartmentUnitFlat,1,2,1,eumemmerring,-37.99947462,145.2466546,0,12,0,2020,403766,1391
8,House,1,3,2,eumemmerring,-37.9980044,145.2472783,0,8,0,2020,562125,1391
2,House,1,3,5,exford,-37.72770635,144.532425,0,2,0,2017,605000,2252
6,House,2,3,2,eynesbury,-37.79290812,144.5592548,1,5,0,2011,356833,1149
8,House,2,3,2,eynesbury,-37.79280058,144.5627461,0,8,0,2012,391500,1411
23,House,2,3,1,eynesbury,-37.79337695,144.5604189,0,23,0,2013,386380,1351
22,House,2,3,2,eynesbury,-37.79218341,144.5569661,1,21,0,2014,394840,1520
31,House,2,3,2,eynesbury,-37.79182591,144.5595897,0,31,0,2015,428112,1731
20,House,1,3,2,eynesbury,-37.7923786,144.5546867,0,20,0,2016,425000,2159
26,House,2,3,2,eynesbury,-37.79144468,144.5547279,0,26,0,2017,467086,2252
19,House,2,3,2,eynesbury,-37.79144462,144.5548169,0,19,0,2018,565210,2276
21,House,2,3,2,eynesbury,-37.79087747,144.5575726,1,20,0,2019,552833,2281
25,House,2,3,2,eynesbury,-37.78997423,144.5541173,0,25,0,2020,594040,2686
25,ApartmentUnitFlat,1,1,1,fairfield,-37.77815753,145.0195792,4,21,0,2011,389904,537
35,House,1,2,1,fairfield,-37.77491263,145.0197582,13,22,0,2011,958214,537
4,Townhouse,1,2,1,fairfield,-37.77457213,145.0221635,2,2,0,2011,581250,537
24,ApartmentUnitFlat,1,1,1,fairfield,-37.77557955,145.0181918,10,14,0,2012,367218,635
22,House,1,2,1,fairfield,-37.77670791,145.0195335,16,6,0,2012,906727,635
4,Townhouse,2,2,1,fairfield,-37.7806205,145.0186083,1,3,0,2012,652125,635
35,ApartmentUnitFlat,1,1,1,fairfield,-37.7774586,145.0179835,17,18,0,2013,377642,623
33,House,1,3,1,fairfield,-37.77383528,145.0198757,24,9,0,2013,980984,623
5,Townhouse,1,2,1,fairfield,-37.77181376,145.021637,2,3,0,2013,638800,623
31,ApartmentUnitFlat,1,1,1,fairfield,-37.77668593,145.0188618,13,17,1,2014,404990,799
36,House,1,3,1,fairfield,-37.77425998,145.0209556,27,8,1,2014,1009361,799
6,Townhouse,1,2,1,fairfield,-37.77688797,145.0190862,4,2,0,2014,766666,799
59,ApartmentUnitFlat,1,1,0,fairfield,-37.77534877,145.0183034,30,29,0,2015,397898,682
75,House,1,3,2,fairfield,-37.77389195,145.020573,57,18,0,2015,1195598,682
6,Townhouse,2,2,1,fairfield,-37.77363967,145.0239917,1,5,0,2015,723666,682
31,ApartmentUnitFlat,1,1,1,fairfield,-37.77660488,145.0185358,11,19,1,2016,445456,794
47,House,1,3,2,fairfield,-37.77402644,145.0207564,32,14,1,2016,1351021,794
5,Townhouse,1,2,1,fairfield,-37.7759535,145.0194338,4,0,1,2016,809600,794
24,ApartmentUnitFlat,1,1,1,fairfield,-37.77911756,145.0165256,9,15,0,2017,601687,988
39,House,1,3,1,fairfield,-37.77524563,145.0204819,31,8,0,2017,1588179,988
8,Townhouse,1,2,1,fairfield,-37.77263944,145.0199985,5,3,0,2017,1004375,988
44,ApartmentUnitFlat,1,1,1,fairfield,-37.77709536,145.018037,15,29,0,2018,444739,770
43,House,1,3,1,fairfield,-37.77479783,145.0199067,26,16,1,2018,1398220,770
10,Townhouse,1,2,1,fairfield,-37.77205801,145.0189857,5,5,0,2018,1040900,770
35,ApartmentUnitFlat,1,1,1,fairfield,-37.77746496,145.0173519,12,22,1,2019,523888,749
35,House,1,3,1,fairfield,-37.77386815,145.0202288,22,12,1,2019,1399871,749
6,Townhouse,2,2,1,fairfield,-37.77550568,145.0222522,2,4,0,2019,968833,749
22,ApartmentUnitFlat,1,1,1,fairfield,-37.77818525,145.0159329,10,12,0,2020,577704,831
19,House,1,3,1,fairfield,-37.77388881,145.0211689,11,8,0,2020,1393399,831
5,Townhouse,1,2,1,fairfield,-37.77221454,145.0233092,2,3,0,2020,836100,831
4,ApartmentUnitFlat,1,2,1,fawkner,-37.70610738,144.9662208,0,4,0,2011,335375,897
45,House,1,3,1,fawkner,-37.70555631,144.9694929,16,29,0,2011,445700,897
6,ApartmentUnitFlat,1,2,1,fawkner,-37.70368465,144.9665503,0,6,0,2012,341500,957
62,House,1,3,1,fawkner,-37.7053573,144.9702245,25,37,0,2012,416585,957
4,ApartmentUnitFlat,1,2,1,fawkner,-37.7111083,144.9675177,0,4,0,2013,301500,1012
70,House,1,3,2,fawkner,-37.70396023,144.9686965,32,38,0,2013,433835,1012
5,Townhouse,1,3,1,fawkner,-37.70721584,144.9663974,0,5,0,2013,408600,1012
15,ApartmentUnitFlat,1,2,1,fawkner,-37.70919684,144.9679146,3,12,0,2014,320085,857
99,House,1,3,1,fawkner,-37.70617305,144.9686191,52,47,0,2014,460854,857
8,Townhouse,1,2,1,fawkner,-37.70498294,144.9689504,1,7,0,2014,370375,857
20,ApartmentUnitFlat,1,2,1,fawkner,-37.7068442,144.968166,9,11,0,2015,370055,929
197,House,1,3,1,fawkner,-37.7043784,144.9690012,99,98,0,2015,522043,929
22,Townhouse,1,2,1,fawkner,-37.70871644,144.9699789,2,20,0,2015,433338,929
29,ApartmentUnitFlat,1,2,1,fawkner,-37.70851687,144.9662299,6,23,0,2016,378566,1097
136,House,1,3,2,fawkner,-37.70496233,144.9687643,67,62,7,2016,601948,1097
27,Townhouse,1,2,1,fawkner,-37.7079087,144.9676693,9,18,0,2016,471807,1097
